PlaceName			HIF-1α-OH	HIF-1α-PHD	PHD	HIF-1β	HIF-1αβ	HIF-1αβ-HRE	mRNA	HRE	H+_ext_(pH_ext)	CO2_ext	H2O_ext	HCO-3_ext	CA2	NBC	H+_int_(pH_int)	CO2	H2O	VHL	HIF1α-OH-VHL	OH_HIF1α_degraded	HIF-1αβ-PHD	HIF-1αβ-OH-HRE	HIF-1αβ-OH	CA9	normoxia	HIF-1α	O2_inverse	O2	hypoxia	CA9_degraded	
PlaceID			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
----------------
Step	Time	Fired transition(s)
6014	435.96533572531325	HIF-1αβ-HRE_ass	0	13	35	2	33	13	6	37	347	1	1	2	1	1	16	345	345	50	0	0	2	0	0	0	0	424	50	0	1	374	
6015	436.1021805463539	HIF-1αβ-HRE_Transcription	0	13	35	2	33	13	7	37	347	1	1	2	1	1	16	345	345	50	0	0	2	0	0	0	0	424	50	0	1	374	
6016	436.1743806404986	HIF-1α-PHD_diss	0	12	36	2	33	13	7	37	347	1	1	2	1	1	16	345	345	50	0	0	2	0	0	0	0	425	50	0	1	374	
6017	436.203469172652	mRNA_translation	0	12	36	2	33	13	6	37	347	1	1	2	1	1	16	345	345	50	0	0	2	0	0	1	0	425	50	0	1	374	
6018	436.2039892688213	HIF-1αβ_diss	0	12	36	3	32	13	6	37	347	1	1	2	1	1	16	345	345	50	0	0	2	0	0	1	0	426	50	0	1	374	
6019	436.260250819697	HIF-1αβ-PHD_diss	0	12	37	3	33	13	6	37	347	1	1	2	1	1	16	345	345	50	0	0	1	0	0	1	0	426	50	0	1	374	
6020	436.28245916680333	HIF-1αβ-PHD_ass	0	12	36	3	32	13	6	37	347	1	1	2	1	1	16	345	345	50	0	0	2	0	0	1	0	426	50	0	1	374	
6021	436.3285300227805	anaerobic-metabolism	0	12	36	3	32	13	6	37	347	1	1	2	1	1	17	345	345	50	0	0	2	0	0	1	0	426	50	0	1	374	
6022	436.3731522629389	HIF-1αβ-HRE_diss	0	12	36	3	33	12	6	38	347	1	1	2	1	1	17	345	345	50	0	0	2	0	0	1	0	426	50	0	1	374	
6023	436.5091576517569	HCO3-H+_conversion	0	12	36	3	33	12	6	38	347	1	1	1	1	1	16	346	346	50	0	0	2	0	0	1	0	426	50	0	1	374	
6024	436.5858867206437	HIF-1αβ-PHD_ass	0	12	35	3	32	12	6	38	347	1	1	1	1	1	16	346	346	50	0	0	3	0	0	1	0	426	50	0	1	374	
6025	436.8452099905552	interface_HIF1α	0	12	35	3	32	12	6	38	347	1	1	1	1	1	16	346	346	50	0	0	3	0	0	1	0	427	50	0	1	374	
6026	436.879587773291	HIF-1αβ-PHD_ass	0	12	34	3	31	12	6	38	347	1	1	1	1	1	16	346	346	50	0	0	4	0	0	1	0	427	50	0	1	374	
6027	436.9383103998673	mRNA_translation	0	12	34	3	31	12	5	38	347	1	1	1	1	1	16	346	346	50	0	0	4	0	0	2	0	427	50	0	1	374	
6028	437.0041220326475	HIF-1αβ_ass	0	12	34	2	32	12	5	38	347	1	1	1	1	1	16	346	346	50	0	0	4	0	0	2	0	426	50	0	1	374	
6029	437.0612386812758	HIF-1αβ-HRE_Transcription	0	12	34	2	32	12	6	38	347	1	1	1	1	1	16	346	346	50	0	0	4	0	0	2	0	426	50	0	1	374	
6030	437.22480765927975	anaerobic-metabolism	0	12	34	2	32	12	6	38	347	1	1	1	1	1	17	346	346	50	0	0	4	0	0	2	0	426	50	0	1	374	
6031	437.28119440845813	HIF-1α-PHD_diss	0	11	35	2	32	12	6	38	347	1	1	1	1	1	17	346	346	50	0	0	4	0	0	2	0	427	50	0	1	374	
6032	437.2906002549758	H2O-CO2-conversion	0	11	35	2	32	12	6	38	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	2	0	427	50	0	1	374	
6033	437.3948950009052	HIF-1αβ-HRE_diss	0	11	35	2	33	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	2	0	427	50	0	1	374	
6034	437.60440316873746	HIF-1α-PHD_diss	0	10	36	2	33	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	2	0	428	50	0	1	374	
6035	437.7492636897656	HIF-1αβ-HRE_diss	0	10	36	2	34	10	6	40	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	2	0	428	50	0	1	374	
6036	437.7565046417265	CA9_degradation	0	10	36	2	34	10	6	40	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	1	0	428	50	0	1	375	
6037	437.8169626810688	interface_HIF1α	0	10	36	2	34	10	6	40	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	1	0	429	50	0	1	375	
6038	437.9785379617578	HIF-1αβ_ass	0	10	36	1	35	10	6	40	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	1	0	428	50	0	1	375	
6039	438.0817437707245	CA9_degradation	0	10	36	1	35	10	6	40	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	0	0	428	50	0	1	376	
6040	438.11900073256567	HIF-1αβ_ass	0	10	36	0	36	10	6	40	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	0	0	427	50	0	1	376	
6041	438.139927474809	HIF-1αβ-HRE_ass	0	10	36	0	35	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	0	0	427	50	0	1	376	
6042	438.25611435753575	interface_HIF1α	0	10	36	0	35	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	4	0	0	0	0	428	50	0	1	376	
6043	438.2736142563946	HIF-1αβ-PHD_ass	0	10	35	0	34	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	5	0	0	0	0	428	50	0	1	376	
6044	438.3463612858142	HIF-1α-PHD_ass	0	11	34	0	34	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	5	0	0	0	0	427	50	0	1	376	
6045	438.3609130221727	HIF-1αβ-PHD_ass	0	11	33	0	33	11	6	39	348	1	1	2	1	1	17	346	346	50	0	0	6	0	0	0	0	427	50	0	1	376	
6046	438.40551442582694	HCO3-H+_conversion	0	11	33	0	33	11	6	39	348	1	1	1	1	1	16	347	347	50	0	0	6	0	0	0	0	427	50	0	1	376	
6047	438.4305478175437	HIF-1α-PHD_diss	0	10	34	0	33	11	6	39	348	1	1	1	1	1	16	347	347	50	0	0	6	0	0	0	0	428	50	0	1	376	
6048	438.4387369037662	HIF-1αβ-HRE_ass	0	10	34	0	32	12	6	38	348	1	1	1	1	1	16	347	347	50	0	0	6	0	0	0	0	428	50	0	1	376	
6049	438.51575849926365	HIF-1αβ_diss	0	10	34	1	31	12	6	38	348	1	1	1	1	1	16	347	347	50	0	0	6	0	0	0	0	429	50	0	1	376	
6050	438.59595517022643	HIF-1αβ-HRE_diss	0	10	34	1	32	11	6	39	348	1	1	1	1	1	16	347	347	50	0	0	6	0	0	0	0	429	50	0	1	376	
6051	438.69108571938614	HCO3-H+_conversion	0	10	34	1	32	11	6	39	348	1	1	0	1	1	15	348	348	50	0	0	6	0	0	0	0	429	50	0	1	376	
6052	438.750731572152	HIF-1αβ_ass	0	10	34	0	33	11	6	39	348	1	1	0	1	1	15	348	348	50	0	0	6	0	0	0	0	428	50	0	1	376	
6053	438.8120653047482	anaerobic-metabolism	0	10	34	0	33	11	6	39	348	1	1	0	1	1	16	348	348	50	0	0	6	0	0	0	0	428	50	0	1	376	
6054	438.89008843001545	HIF-1αβ-HRE_Transcription	0	10	34	0	33	11	7	39	348	1	1	0	1	1	16	348	348	50	0	0	6	0	0	0	0	428	50	0	1	376	
6055	438.89997017249874	HIF-1α-PHD_diss	0	9	35	0	33	11	7	39	348	1	1	0	1	1	16	348	348	50	0	0	6	0	0	0	0	429	50	0	1	376	
6056	438.97821800699967	HIF-1αβ-HRE_diss	0	9	35	0	34	10	7	40	348	1	1	0	1	1	16	348	348	50	0	0	6	0	0	0	0	429	50	0	1	376	
6057	439.25957793909083	HIF-1αβ_diss	0	9	35	1	33	10	7	40	348	1	1	0	1	1	16	348	348	50	0	0	6	0	0	0	0	430	50	0	1	376	
6058	439.33164872891484	HIF-1αβ-PHD_ass	0	9	34	1	32	10	7	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	0	0	430	50	0	1	376	
6059	439.3651271139048	mRNA_translation	0	9	34	1	32	10	6	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	430	50	0	1	376	
6060	439.4560084621666	HIF-1αβ-HRE_Transcription	0	9	34	1	32	10	7	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	430	50	0	1	376	
6061	439.60337487787757	HIF-1α-PHD_diss	0	8	35	1	32	10	7	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	431	50	0	1	376	
6062	439.7541239633934	mRNA_translation	0	8	35	1	32	10	6	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	2	0	431	50	0	1	376	
6063	439.82570003195326	HIF-1αβ-HRE_diss	0	8	35	1	33	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	2	0	431	50	0	1	376	
6064	439.90833407892427	HIF-1αβ_ass	0	8	35	0	34	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	2	0	430	50	0	1	376	
6065	440.0497420189225	HIF-1αβ_diss	0	8	35	1	33	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	2	0	431	50	0	1	376	
6066	440.0787256887085	interface_HIF1α	0	8	35	1	33	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	2	0	432	50	0	1	376	
6067	440.09038321618004	HIF-1αβ-HRE_ass	0	8	35	1	32	10	6	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	2	0	432	50	0	1	376	
6068	440.18425575002965	CA9_degradation	0	8	35	1	32	10	6	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	432	50	0	1	377	
6069	440.1880992975502	interface_HIF1α	0	8	35	1	32	10	6	40	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	433	50	0	1	377	
6070	440.29357240747663	HIF-1αβ-HRE_diss	0	8	35	1	33	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	433	50	0	1	377	
6071	440.346861075733	HIF-1α-PHD_ass	0	9	34	1	33	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	432	50	0	1	377	
6072	440.43035817552254	HIF-1α-PHD_ass	0	10	33	1	33	9	6	41	348	1	1	0	1	1	16	348	348	50	0	0	7	0	0	1	0	431	50	0	1	377	
6073	440.5128738287713	H2O-CO2-conversion	0	10	33	1	33	9	6	41	349	1	1	1	1	1	16	348	348	50	0	0	7	0	0	1	0	431	50	0	1	377	
6074	440.52561489756147	HIF-1αβ_ass	0	10	33	0	34	9	6	41	349	1	1	1	1	1	16	348	348	50	0	0	7	0	0	1	0	430	50	0	1	377	
6075	440.57195159014987	HIF-1αβ-PHD_ass	0	10	32	0	33	9	6	41	349	1	1	1	1	1	16	348	348	50	0	0	8	0	0	1	0	430	50	0	1	377	
6076	440.58442521506356	HIF-1αβ-PHD_ass	0	10	31	0	32	9	6	41	349	1	1	1	1	1	16	348	348	50	0	0	9	0	0	1	0	430	50	0	1	377	
6077	440.6421170431897	HIF-1αβ-HRE_Transcription	0	10	31	0	32	9	7	41	349	1	1	1	1	1	16	348	348	50	0	0	9	0	0	1	0	430	50	0	1	377	
6078	440.8052649828283	H2O-CO2-conversion	0	10	31	0	32	9	7	41	350	1	1	2	1	1	16	348	348	50	0	0	9	0	0	1	0	430	50	0	1	377	
6079	440.91726675255615	mRNA_translation	0	10	31	0	32	9	6	41	350	1	1	2	1	1	16	348	348	50	0	0	9	0	0	2	0	430	50	0	1	377	
6080	441.0195938419759	mRNA_translation	0	10	31	0	32	9	5	41	350	1	1	2	1	1	16	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6081	441.06119142486716	H2O-CO2-conversion	0	10	31	0	32	9	5	41	351	1	1	3	1	1	16	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6082	441.2364471523476	HIF-1αβ-HRE_Transcription	0	10	31	0	32	9	6	41	351	1	1	3	1	1	16	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6083	441.26369963075666	HIF-1αβ-HRE_diss	0	10	31	0	33	8	6	42	351	1	1	3	1	1	16	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6084	441.31807733321807	anaerobic-metabolism	0	10	31	0	33	8	6	42	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6085	441.4923878672687	HIF-1αβ-HRE_ass	0	10	31	0	32	9	6	41	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6086	441.49504416261345	HIF-1α-PHD_ass	0	11	30	0	32	9	6	41	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	429	50	0	1	377	
6087	441.54384689823206	HIF-1αβ-HRE_Transcription	0	11	30	0	32	9	7	41	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	429	50	0	1	377	
6088	441.5982840291598	HIF-1αβ_diss	0	11	30	1	31	9	7	41	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6089	441.6011106626479	HIF-1αβ-HRE_diss	0	11	30	1	32	8	7	42	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6090	441.60315602730515	interface_HIF1α	0	11	30	1	32	8	7	42	351	1	1	3	1	1	17	348	348	50	0	0	9	0	0	3	0	431	50	0	1	377	
6091	441.6207215647193	anaerobic-metabolism	0	11	30	1	32	8	7	42	351	1	1	3	1	1	18	348	348	50	0	0	9	0	0	3	0	431	50	0	1	377	
6092	441.6439115084611	HIF-1αβ-PHD_ass	0	11	29	1	31	8	7	42	351	1	1	3	1	1	18	348	348	50	0	0	10	0	0	3	0	431	50	0	1	377	
6093	441.6929451494648	HIF-1α-PHD_ass	0	12	28	1	31	8	7	42	351	1	1	3	1	1	18	348	348	50	0	0	10	0	0	3	0	430	50	0	1	377	
6094	441.8292784235994	HIF-1α-PHD_ass	0	13	27	1	31	8	7	42	351	1	1	3	1	1	18	348	348	50	0	0	10	0	0	3	0	429	50	0	1	377	
6095	441.8643798244323	HIF-1αβ-PHD_diss	0	13	28	1	32	8	7	42	351	1	1	3	1	1	18	348	348	50	0	0	9	0	0	3	0	429	50	0	1	377	
6096	441.8953033381533	H2O-CO2-conversion	0	13	28	1	32	8	7	42	352	1	1	4	1	1	18	348	348	50	0	0	9	0	0	3	0	429	50	0	1	377	
6097	441.90566090594143	interface_HIF1α	0	13	28	1	32	8	7	42	352	1	1	4	1	1	18	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6098	441.9593876081512	HIF-1αβ-HRE_diss	0	13	28	1	33	7	7	43	352	1	1	4	1	1	18	348	348	50	0	0	9	0	0	3	0	430	50	0	1	377	
6099	442.03894020003196	mRNA_translation	0	13	28	1	33	7	6	43	352	1	1	4	1	1	18	348	348	50	0	0	9	0	0	4	0	430	50	0	1	377	
6100	442.3119482689794	anaerobic-metabolism	0	13	28	1	33	7	6	43	352	1	1	4	1	1	19	348	348	50	0	0	9	0	0	4	0	430	50	0	1	377	
6101	442.38452214634884	HIF-1αβ-HRE_diss	0	13	28	1	34	6	6	44	352	1	1	4	1	1	19	348	348	50	0	0	9	0	0	4	0	430	50	0	1	377	
6102	442.420791321356	HCO3-H+_conversion	0	13	28	1	34	6	6	44	352	1	1	3	1	1	18	349	349	50	0	0	9	0	0	4	0	430	50	0	1	377	
6103	442.6072201191515	HIF-1αβ-HRE_diss	0	13	28	1	35	5	6	45	352	1	1	3	1	1	18	349	349	50	0	0	9	0	0	4	0	430	50	0	1	377	
6104	442.67474800410497	interface_HIF1α	0	13	28	1	35	5	6	45	352	1	1	3	1	1	18	349	349	50	0	0	9	0	0	4	0	431	50	0	1	377	
6105	442.7846722337935	HIF-1αβ-HRE_ass	0	13	28	1	34	6	6	44	352	1	1	3	1	1	18	349	349	50	0	0	9	0	0	4	0	431	50	0	1	377	
6106	442.97901326053136	HIF-1αβ-HRE_Transcription	0	13	28	1	34	6	7	44	352	1	1	3	1	1	18	349	349	50	0	0	9	0	0	4	0	431	50	0	1	377	
6107	443.0248138902731	HIF-1α-PHD_ass	0	14	27	1	34	6	7	44	352	1	1	3	1	1	18	349	349	50	0	0	9	0	0	4	0	430	50	0	1	377	
6108	443.1064677450271	HCO3-H+_conversion	0	14	27	1	34	6	7	44	352	1	1	2	1	1	17	350	350	50	0	0	9	0	0	4	0	430	50	0	1	377	
6109	443.172283870959	HIF-1αβ_diss	0	14	27	2	33	6	7	44	352	1	1	2	1	1	17	350	350	50	0	0	9	0	0	4	0	431	50	0	1	377	
6110	443.1767755588235	HIF-1αβ-HRE_ass	0	14	27	2	32	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	9	0	0	4	0	431	50	0	1	377	
6111	443.28267161034483	mRNA_translation	0	14	27	2	32	7	6	43	352	1	1	2	1	1	17	350	350	50	0	0	9	0	0	5	0	431	50	0	1	377	
6112	443.34000055863015	HIF-1αβ_ass	0	14	27	1	33	7	6	43	352	1	1	2	1	1	17	350	350	50	0	0	9	0	0	5	0	430	50	0	1	377	
6113	443.45201599153904	HIF-1αβ-HRE_Transcription	0	14	27	1	33	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	9	0	0	5	0	430	50	0	1	377	
6114	443.504955207366	HIF-1αβ-PHD_diss	0	14	28	1	34	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	8	0	0	5	0	430	50	0	1	377	
6115	443.5652594831689	HIF-1αβ_diss	0	14	28	2	33	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	8	0	0	5	0	431	50	0	1	377	
6116	443.5837223902875	HIF-1αβ-PHD_diss	0	14	29	2	34	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	5	0	431	50	0	1	377	
6117	443.8446521416223	HIF-1α-PHD_ass	0	15	28	2	34	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	5	0	430	50	0	1	377	
6118	443.95917505457584	HIF-1αβ-HRE_Transcription	0	15	28	2	34	7	8	43	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	5	0	430	50	0	1	377	
6119	443.97267012756214	HIF-1αβ-HRE_diss	0	15	28	2	35	6	8	44	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	5	0	430	50	0	1	377	
6120	443.9897957030655	interface_HIF1α	0	15	28	2	35	6	8	44	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	5	0	431	50	0	1	377	
6121	444.0326591843511	mRNA_translation	0	15	28	2	35	6	7	44	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	6	0	431	50	0	1	377	
6122	444.0511682425613	HIF-1αβ_ass	0	15	28	1	36	6	7	44	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	6	0	430	50	0	1	377	
6123	444.08252076717025	HIF-1αβ-HRE_ass	0	15	28	1	35	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	6	0	430	50	0	1	377	
6124	444.1078497807629	interface_HIF1α	0	15	28	1	35	7	7	43	352	1	1	2	1	1	17	350	350	50	0	0	7	0	0	6	0	431	50	0	1	377	
6125	444.255690620979	H2O-CO2-conversion	0	15	28	1	35	7	7	43	353	1	1	3	1	1	17	350	350	50	0	0	7	0	0	6	0	431	50	0	1	377	
6126	444.4003712569713	HIF-1αβ-HRE_ass	0	15	28	1	34	8	7	42	353	1	1	3	1	1	17	350	350	50	0	0	7	0	0	6	0	431	50	0	1	377	
6127	444.43284947252016	HCO3-H+_conversion	0	15	28	1	34	8	7	42	353	1	1	2	1	1	16	351	351	50	0	0	7	0	0	6	0	431	50	0	1	377	
6128	444.4847745646154	CA9_degradation	0	15	28	1	34	8	7	42	353	1	1	2	1	1	16	351	351	50	0	0	7	0	0	5	0	431	50	0	1	378	
6129	444.5373151617111	HCO3-H+_conversion	0	15	28	1	34	8	7	42	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	5	0	431	50	0	1	378	
6130	444.60612161727454	mRNA_translation	0	15	28	1	34	8	6	42	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	378	
6131	444.64461288443994	HIF-1αβ-HRE_Transcription	0	15	28	1	34	8	7	42	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	378	
6132	444.6771807506641	HIF-1αβ-HRE_diss	0	15	28	1	35	7	7	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	378	
6133	444.9101544818501	HIF-1α-PHD_ass	0	16	27	1	35	7	7	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	430	50	0	1	378	
6134	444.91367551355154	HIF-1α-PHD_diss	0	15	28	1	35	7	7	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	378	
6135	445.05701853654904	HIF-1αβ-HRE_Transcription	0	15	28	1	35	7	8	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	378	
6136	445.06954775944746	HIF-1αβ-HRE_Transcription	0	15	28	1	35	7	9	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	378	
6137	445.09534698513096	mRNA_translation	0	15	28	1	35	7	8	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	7	0	431	50	0	1	378	
6138	445.1302661261447	HIF-1αβ-HRE_ass	0	15	28	1	34	8	8	42	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	7	0	431	50	0	1	378	
6139	445.1919018296626	HIF-1αβ-HRE_Transcription	0	15	28	1	34	8	9	42	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	7	0	431	50	0	1	378	
6140	445.6013371755906	CA9_degradation	0	15	28	1	34	8	9	42	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	379	
6141	445.6395795845813	HIF-1αβ-HRE_diss	0	15	28	1	35	7	9	43	353	1	1	1	1	1	15	352	352	50	0	0	7	0	0	6	0	431	50	0	1	379	
6142	445.7573955207939	HCO3-H+_conversion	0	15	28	1	35	7	9	43	353	1	1	0	1	1	14	353	353	50	0	0	7	0	0	6	0	431	50	0	1	379	
6143	445.8020485057849	HIF-1αβ-HRE_diss	0	15	28	1	36	6	9	44	353	1	1	0	1	1	14	353	353	50	0	0	7	0	0	6	0	431	50	0	1	379	
6144	445.80812405540007	anaerobic-metabolism	0	15	28	1	36	6	9	44	353	1	1	0	1	1	15	353	353	50	0	0	7	0	0	6	0	431	50	0	1	379	
6145	445.88332217241384	HIF-1αβ-HRE_ass	0	15	28	1	35	7	9	43	353	1	1	0	1	1	15	353	353	50	0	0	7	0	0	6	0	431	50	0	1	379	
6146	445.9056429565987	interface_HIF1α	0	15	28	1	35	7	9	43	353	1	1	0	1	1	15	353	353	50	0	0	7	0	0	6	0	432	50	0	1	379	
6147	445.9197251223501	HIF-1αβ-PHD_diss	0	15	29	1	36	7	9	43	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	6	0	432	50	0	1	379	
6148	445.95922408531806	HIF-1αβ-PHD_diss	0	15	30	1	37	7	9	43	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	6	0	432	50	0	1	379	
6149	446.00309153454697	HIF-1αβ-HRE_Transcription	0	15	30	1	37	7	10	43	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	6	0	432	50	0	1	379	
6150	446.00318129181846	HIF-1αβ_diss	0	15	30	2	36	7	10	43	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	6	0	433	50	0	1	379	
6151	446.05183996217755	CA9_degradation	0	15	30	2	36	7	10	43	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	5	0	433	50	0	1	380	
6152	446.17259902574864	HIF-1αβ-HRE_ass	0	15	30	2	35	8	10	42	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	5	0	433	50	0	1	380	
6153	446.222566977058	CA9_degradation	0	15	30	2	35	8	10	42	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	4	0	433	50	0	1	381	
6154	446.3307641579314	mRNA_translation	0	15	30	2	35	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	5	0	433	50	0	1	381	
6155	446.3334700315185	HIF-1αβ-PHD_ass	0	15	29	2	34	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	5	0	433	50	0	1	381	
6156	446.3542082154178	HIF-1α-PHD_ass	0	16	28	2	34	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	5	0	432	50	0	1	381	
6157	446.48828103226737	HIF-1α-PHD_ass	0	17	27	2	34	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	5	0	431	50	0	1	381	
6158	446.53991714172525	interface_HIF1α	0	17	27	2	34	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	5	0	432	50	0	1	381	
6159	446.5459126799686	mRNA_translation	0	17	27	2	34	8	8	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	6	0	432	50	0	1	381	
6160	446.7792997225981	HIF-1αβ-HRE_Transcription	0	17	27	2	34	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	6	0	432	50	0	1	381	
6161	446.8255917181522	HIF-1α-PHD_diss	0	16	28	2	34	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	6	0	0	6	0	433	50	0	1	381	
6162	446.8262287770997	HIF-1αβ-PHD_diss	0	16	29	2	35	8	9	42	353	1	1	0	1	1	15	353	353	50	0	0	5	0	0	6	0	433	50	0	1	381	
6163	446.94499575247033	H2O-CO2-conversion	0	16	29	2	35	8	9	42	354	1	1	1	1	1	15	353	353	50	0	0	5	0	0	6	0	433	50	0	1	381	
6164	447.00141702510535	mRNA_translation	0	16	29	2	35	8	8	42	354	1	1	1	1	1	15	353	353	50	0	0	5	0	0	7	0	433	50	0	1	381	
6165	447.09488769050216	HCO3-H+_conversion	0	16	29	2	35	8	8	42	354	1	1	0	1	1	14	354	354	50	0	0	5	0	0	7	0	433	50	0	1	381	
6166	447.15403344573286	H2O-CO2-conversion	0	16	29	2	35	8	8	42	355	1	1	1	1	1	14	354	354	50	0	0	5	0	0	7	0	433	50	0	1	381	
6167	447.2145495955423	HIF-1αβ-PHD_diss	0	16	30	2	36	8	8	42	355	1	1	1	1	1	14	354	354	50	0	0	4	0	0	7	0	433	50	0	1	381	
6168	447.31800446855357	HIF-1αβ_diss	0	16	30	3	35	8	8	42	355	1	1	1	1	1	14	354	354	50	0	0	4	0	0	7	0	434	50	0	1	381	
6169	447.36386911685474	interface_HIF1α	0	16	30	3	35	8	8	42	355	1	1	1	1	1	14	354	354	50	0	0	4	0	0	7	0	435	50	0	1	381	
6170	447.389172811029	H2O-CO2-conversion	0	16	30	3	35	8	8	42	356	1	1	2	1	1	14	354	354	50	0	0	4	0	0	7	0	435	50	0	1	381	
6171	447.4379628421691	H2O-CO2-conversion	0	16	30	3	35	8	8	42	357	1	1	3	1	1	14	354	354	50	0	0	4	0	0	7	0	435	50	0	1	381	
6172	447.5404174363938	interface_HIF1α	0	16	30	3	35	8	8	42	357	1	1	3	1	1	14	354	354	50	0	0	4	0	0	7	0	436	50	0	1	381	
6173	447.54170076857537	CA9_degradation	0	16	30	3	35	8	8	42	357	1	1	3	1	1	14	354	354	50	0	0	4	0	0	6	0	436	50	0	1	382	
